"","id","listnum","category","item","rt","","","",""
"15593","RU-sani-68NtiVSUH","4","frutta","limone","21306","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15594","RU-sani-68NtiVSUH","4","frutta","papaya","21306","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15595","RU-sani-68NtiVSUH","4","frutta","mango","21306","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15596","RU-sani-68NtiVSUH","4","frutta","avocado","21306","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15597","RU-sani-68NtiVSUH","4","frutta","tutta","21306","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15598","RU-sani-68NtiVSUH","4","frutta","la","21306","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15599","RU-sani-68NtiVSUH","4","frutta","passione","21306","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15600","RU-sani-68NtiVSUH","4","frutta","pera","42066","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15601","RU-sani-68NtiVSUH","4","frutta","banana","42066","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15602","RU-sani-68NtiVSUH","4","frutta","slime","56237","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15603","RU-sani-68NtiVSUH","5","verdura","pomodori","15122","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15604","RU-sani-68NtiVSUH","5","verdura","spinaci","15122","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15605","RU-sani-68NtiVSUH","5","verdura","cicoria","15122","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15606","RU-sani-68NtiVSUH","5","verdura","verza","15122","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15607","RU-sani-68NtiVSUH","5","verdura","e","15122","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15608","RU-sani-68NtiVSUH","5","verdura","broccoli","15122","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15609","RU-sani-68NtiVSUH","5","verdura","zucchine","29637","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15610","RU-sani-68NtiVSUH","5","verdura","melanzane","29637","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15611","RU-sani-68NtiVSUH","5","verdura","patate","34246","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15612","RU-sani-68NtiVSUH","5","verdura","prezzemolo","43611","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15613","RU-sani-68NtiVSUH","5","verdura","prezzemolo","43611","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15614","RU-sani-68NtiVSUH","5","verdura","sedano","43611","2025-08-12T08:50:45.000000Z","2025-08-12T08:50:45.000000Z","T0","A"
"15615","RU-sani-1ZJNld3zB","0","animali","tigre","6480","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15616","RU-sani-1ZJNld3zB","0","animali","ghepardo","6480","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15617","RU-sani-1ZJNld3zB","0","animali","giraffa","8653","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15618","RU-sani-1ZJNld3zB","0","animali","rinoceronte","11570","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15619","RU-sani-1ZJNld3zB","0","animali","ippopotamo","11570","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15620","RU-sani-1ZJNld3zB","0","animali","gorilla","14175","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15621","RU-sani-1ZJNld3zB","0","animali","scimpanzé","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15622","RU-sani-1ZJNld3zB","0","animali","orangotango","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15623","RU-sani-1ZJNld3zB","0","animali","bonobo","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15624","RU-sani-1ZJNld3zB","0","animali","aquila","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15625","RU-sani-1ZJNld3zB","0","animali","falco","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15626","RU-sani-1ZJNld3zB","0","animali","lepre","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15627","RU-sani-1ZJNld3zB","0","animali","coniglio","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15628","RU-sani-1ZJNld3zB","0","animali","gatto","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15629","RU-sani-1ZJNld3zB","0","animali","topo","29582","2025-08-12T09:19:44.000000Z","2025-08-12T09:19:44.000000Z","T0","A"
"15630","RU-sani-1ZJNld3zB","0","animali","cane","29582","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15631","RU-sani-1ZJNld3zB","0","animali","lucertola","38337","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15632","RU-sani-1ZJNld3zB","0","animali","geco","38337","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15633","RU-sani-1ZJNld3zB","0","animali","salamandra","38337","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15634","RU-sani-1ZJNld3zB","0","animali","ragno","38337","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15635","RU-sani-1ZJNld3zB","0","animali","farfalla","38337","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15636","RU-sani-1ZJNld3zB","0","animali","nutria","45131","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15637","RU-sani-1ZJNld3zB","0","animali","istrice","45131","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15638","RU-sani-1ZJNld3zB","0","animali","rondine","53145","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15639","RU-sani-1ZJNld3zB","0","animali","squalo","59775","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15640","RU-sani-1ZJNld3zB","0","animali","orso","59775","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15641","RU-sani-1ZJNld3zB","1","frutta","fragola","7803","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15642","RU-sani-1ZJNld3zB","1","frutta","ciliegia","7803","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15643","RU-sani-1ZJNld3zB","1","frutta","arancia","7803","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15644","RU-sani-1ZJNld3zB","1","frutta","mandarino","7803","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15645","RU-sani-1ZJNld3zB","1","frutta","clementina","7803","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15646","RU-sani-1ZJNld3zB","1","frutta","amarena","14674","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15647","RU-sani-1ZJNld3zB","1","frutta","anguria","14674","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15648","RU-sani-1ZJNld3zB","1","frutta","limone","18118","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15649","RU-sani-1ZJNld3zB","1","frutta","le","22014","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15650","RU-sani-1ZJNld3zB","1","frutta","pesche","22014","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15651","RU-sani-1ZJNld3zB","1","frutta","le","22014","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15652","RU-sani-1ZJNld3zB","1","frutta","noci","22014","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15653","RU-sani-1ZJNld3zB","1","frutta","le","24485","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15654","RU-sani-1ZJNld3zB","1","frutta","pesche","24485","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15655","RU-sani-1ZJNld3zB","1","frutta","noci","24485","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15656","RU-sani-1ZJNld3zB","1","frutta","gli","28153","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15657","RU-sani-1ZJNld3zB","1","frutta","anacardi","28153","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15658","RU-sani-1ZJNld3zB","1","frutta","gli","28153","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15659","RU-sani-1ZJNld3zB","1","frutta","arachidi","28153","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15660","RU-sani-1ZJNld3zB","1","frutta","macelle","30676","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15661","RU-sani-1ZJNld3zB","1","frutta","l'ananas","41046","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15662","RU-sani-1ZJNld3zB","1","frutta","la","41046","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15663","RU-sani-1ZJNld3zB","1","frutta","papaya","41046","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15664","RU-sani-1ZJNld3zB","1","frutta","la","46189","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15665","RU-sani-1ZJNld3zB","1","frutta","il","46189","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15666","RU-sani-1ZJNld3zB","1","frutta","mango","46189","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15667","RU-sani-1ZJNld3zB","1","frutta","l'avocado","49062","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15668","RU-sani-1ZJNld3zB","1","frutta","i","58871","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15669","RU-sani-1ZJNld3zB","1","frutta","frutti","58871","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15670","RU-sani-1ZJNld3zB","1","frutta","di","58871","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15671","RU-sani-1ZJNld3zB","1","frutta","bosco","58871","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15672","RU-sani-1ZJNld3zB","1","frutta","le","58871","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15673","RU-sani-1ZJNld3zB","1","frutta","more","58871","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15674","RU-sani-1ZJNld3zB","2","verdura","insalata","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15675","RU-sani-1ZJNld3zB","2","verdura","verza","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15676","RU-sani-1ZJNld3zB","2","verdura","rucola","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15677","RU-sani-1ZJNld3zB","2","verdura","sedano","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15678","RU-sani-1ZJNld3zB","2","verdura","prezzemolo","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15679","RU-sani-1ZJNld3zB","2","verdura","zucchine","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15680","RU-sani-1ZJNld3zB","2","verdura","melanzane","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15681","RU-sani-1ZJNld3zB","2","verdura","spinaci","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15682","RU-sani-1ZJNld3zB","2","verdura","barbabietole","11688","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15683","RU-sani-1ZJNld3zB","2","verdura","bietole","15285","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15684","RU-sani-1ZJNld3zB","2","verdura","radicchio","15285","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15685","RU-sani-1ZJNld3zB","2","verdura","rape","19063","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15686","RU-sani-1ZJNld3zB","2","verdura","cime","19063","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15687","RU-sani-1ZJNld3zB","2","verdura","di","19063","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15688","RU-sani-1ZJNld3zB","2","verdura","rape","19063","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15689","RU-sani-1ZJNld3zB","2","verdura","carote","22544","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15690","RU-sani-1ZJNld3zB","2","verdura","fagiolini","25957","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15691","RU-sani-1ZJNld3zB","2","verdura","pomodori","38489","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15692","RU-sani-1ZJNld3zB","2","verdura","cipolla","44568","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15693","RU-sani-1ZJNld3zB","2","verdura","aglio","46808","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15694","RU-sani-1ZJNld3zB","3","animali","leone","4808","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15695","RU-sani-1ZJNld3zB","3","animali","tigre","4808","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15696","RU-sani-1ZJNld3zB","3","animali","istri","4808","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15697","RU-sani-1ZJNld3zB","3","animali","orangotango","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15698","RU-sani-1ZJNld3zB","3","animali","scimmia","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15699","RU-sani-1ZJNld3zB","3","animali","gorilla","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15700","RU-sani-1ZJNld3zB","3","animali","scimpanzé","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15701","RU-sani-1ZJNld3zB","3","animali","con","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15702","RU-sani-1ZJNld3zB","3","animali","uovo","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15703","RU-sani-1ZJNld3zB","3","animali","tu","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15704","RU-sani-1ZJNld3zB","3","animali","poratto","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15705","RU-sani-1ZJNld3zB","3","animali","porcellino","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15706","RU-sani-1ZJNld3zB","3","animali","d'india","15423","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15707","RU-sani-1ZJNld3zB","3","animali","gatto","23856","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15708","RU-sani-1ZJNld3zB","3","animali","aquila","23856","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15709","RU-sani-1ZJNld3zB","3","animali","falco","23856","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15710","RU-sani-1ZJNld3zB","3","animali","rondine","23856","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15711","RU-sani-1ZJNld3zB","3","animali","pesce","23856","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15712","RU-sani-1ZJNld3zB","3","animali","spada","23856","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15713","RU-sani-1ZJNld3zB","3","animali","squalo","23856","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15714","RU-sani-1ZJNld3zB","3","animali","andrà","27437","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15715","RU-sani-1ZJNld3zB","3","animali","lucertola","27437","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15716","RU-sani-1ZJNld3zB","3","animali","drago","32558","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15717","RU-sani-1ZJNld3zB","3","animali","di","32558","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15718","RU-sani-1ZJNld3zB","3","animali","komodo","32558","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15719","RU-sani-1ZJNld3zB","3","animali","giraffa","40335","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15720","RU-sani-1ZJNld3zB","3","animali","ippopotamo","40335","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15721","RU-sani-1ZJNld3zB","3","animali","rinoceronte","40335","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15722","RU-sani-1ZJNld3zB","3","animali","lemure","49907","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15723","RU-sani-1ZJNld3zB","3","animali","cincillà","57083","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15724","RU-sani-1ZJNld3zB","4","frutta","fragole","2596","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15725","RU-sani-1ZJNld3zB","4","frutta","pesche","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15726","RU-sani-1ZJNld3zB","4","frutta","noci","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15727","RU-sani-1ZJNld3zB","4","frutta","pesche","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15728","RU-sani-1ZJNld3zB","4","frutta","noci","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15729","RU-sani-1ZJNld3zB","4","frutta","albicocche","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15730","RU-sani-1ZJNld3zB","4","frutta","prugne","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15731","RU-sani-1ZJNld3zB","4","frutta","anacardi","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15732","RU-sani-1ZJNld3zB","4","frutta","nocelle","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15733","RU-sani-1ZJNld3zB","4","frutta","arachidi","14157","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15734","RU-sani-1ZJNld3zB","4","frutta","anananas","21224","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15735","RU-sani-1ZJNld3zB","4","frutta","anguria","21224","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15736","RU-sani-1ZJNld3zB","4","frutta","melone","21224","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15737","RU-sani-1ZJNld3zB","4","frutta","cocomero","21224","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15738","RU-sani-1ZJNld3zB","4","frutta","papaya","25536","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15739","RU-sani-1ZJNld3zB","4","frutta","mango","25536","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15740","RU-sani-1ZJNld3zB","4","frutta","amarena","36556","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15741","RU-sani-1ZJNld3zB","4","frutta","percuoco","41726","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15742","RU-sani-1ZJNld3zB","4","frutta","arancia","45362","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15743","RU-sani-1ZJNld3zB","4","frutta","mandarino","45362","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15744","RU-sani-1ZJNld3zB","4","frutta","limone","45362","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15745","RU-sani-1ZJNld3zB","4","frutta","clementina","50396","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15746","RU-sani-1ZJNld3zB","4","frutta","frutto","60716","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15747","RU-sani-1ZJNld3zB","4","frutta","della","60716","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15748","RU-sani-1ZJNld3zB","4","frutta","passione","60716","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15749","RU-sani-1ZJNld3zB","4","frutta","frutto","60716","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15750","RU-sani-1ZJNld3zB","4","frutta","del","60716","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15751","RU-sani-1ZJNld3zB","4","frutta","drago","60716","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15752","RU-sani-1ZJNld3zB","5","verdura","insalata","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15753","RU-sani-1ZJNld3zB","5","verdura","rucola","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15754","RU-sani-1ZJNld3zB","5","verdura","la","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15755","RU-sani-1ZJNld3zB","5","verdura","verza","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15756","RU-sani-1ZJNld3zB","5","verdura","la","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15757","RU-sani-1ZJNld3zB","5","verdura","zucchine","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15758","RU-sani-1ZJNld3zB","5","verdura","melanzane","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15759","RU-sani-1ZJNld3zB","5","verdura","cetrioli","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15760","RU-sani-1ZJNld3zB","5","verdura","pomodori","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15761","RU-sani-1ZJNld3zB","5","verdura","spinaci","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15762","RU-sani-1ZJNld3zB","5","verdura","bietole","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15763","RU-sani-1ZJNld3zB","5","verdura","barbabietole","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15764","RU-sani-1ZJNld3zB","5","verdura","radicchio","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15765","RU-sani-1ZJNld3zB","5","verdura","le","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15766","RU-sani-1ZJNld3zB","5","verdura","rape","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15767","RU-sani-1ZJNld3zB","5","verdura","e","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15768","RU-sani-1ZJNld3zB","5","verdura","cime","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15769","RU-sani-1ZJNld3zB","5","verdura","di","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15770","RU-sani-1ZJNld3zB","5","verdura","rape","14171","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15771","RU-sani-1ZJNld3zB","5","verdura","aglio","17570","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15772","RU-sani-1ZJNld3zB","5","verdura","cipolla","17570","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15773","RU-sani-1ZJNld3zB","5","verdura","patate","17570","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15774","RU-sani-1ZJNld3zB","5","verdura","sedano","22475","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15775","RU-sani-1ZJNld3zB","5","verdura","prezzemolo","22475","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15776","RU-sani-1ZJNld3zB","5","verdura","zucca","26257","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15777","RU-sani-1ZJNld3zB","5","verdura","broccoli","40900","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15778","RU-sani-1ZJNld3zB","5","verdura","carote","44535","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
"15779","RU-sani-1ZJNld3zB","5","verdura","napoli","57734","2025-08-12T09:19:45.000000Z","2025-08-12T09:19:45.000000Z","T0","A"
